SessionID,ConceptA,ConceptB,xConceptA,yConceptB,xConceptB,yConceptB,Distance,NearestDistance,QstNr,QstDuration,ConceptClicksPerTest,RelativeDistance,NearestRelativeDistance
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Lehrer,845.0,263.0,733.0,492.0,254.9215565620138,149.4824404403407,2.0,33428.0,13.0,0.5554584814629083,0.44384955166090667
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Laub,900.0,489.0,480.0,304.0,458.93899376714546,336.7862823809782,2.0,33428.0,13.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Laub,611.0,237.0,480.0,304.0,147.13938969562162,31.0,2.0,33428.0,13.0,0.3206077315153495,0.09204650433158762
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Laub,845.0,263.0,480.0,304.0,367.2955213448702,265.0,2.0,33428.0,13.0,0.8003144782489916,0.7868491499313135
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Schule,611.0,237.0,900.0,489.0,383.43839140075687,255.54842985234717,2.0,33428.0,13.0,0.8354888048482196,0.7587851501720803
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Schule,845.0,263.0,900.0,489.0,232.59621665022843,146.0,2.0,33428.0,13.0,0.5068129311501522,0.43350934298102556
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Erde,845.0,263.0,611.0,237.0,235.44001359157284,134.0,2.0,33428.0,13.0,0.5130093907667157,0.3978784380784755
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Laub,346.0,208.0,430.0,195.0,85.0,0.0,3.0,18230.0,8.0,0.14060808401241312,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Fahrrad,Laub,713.0,374.0,430.0,195.0,334.858178935501,208.06249061279644,3.0,18230.0,8.0,0.5539266700706658,0.41282240200951675
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Laub,950.0,233.0,430.0,195.0,521.3866127932323,420.0,3.0,18230.0,8.0,0.8624843841715096,0.8333333333333334
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Laub,903.0,151.0,430.0,195.0,475.04210339716207,373.0,3.0,18230.0,8.0,0.78582070569296,0.7400793650793651
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Fahrrad,Ast,713.0,374.0,346.0,208.0,402.7964746618322,280.5084668953862,3.0,18230.0,8.0,0.6663110652841734,0.5565644184432267
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Ast,950.0,233.0,346.0,208.0,604.5171627009444,504.0,3.0,18230.0,8.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Ast,903.0,151.0,346.0,208.0,559.9089211648624,457.0,3.0,18230.0,8.0,0.9262084779582184,0.9067460317460317
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Fahrrad,950.0,233.0,713.0,374.0,275.77164466275354,149.96666296213968,3.0,18230.0,8.0,0.4561849715409622,0.2975529027026581
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Fahrrad,903.0,151.0,713.0,374.0,292.965868319161,168.9644933114647,3.0,18230.0,8.0,0.48462787559282533,0.33524701053862044
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Schule,903.0,151.0,950.0,233.0,94.51454914456292,2.0,3.0,18230.0,8.0,0.15634717254722413,0.003968253968253968
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Fahrrad,810.0,339.0,1054.0,440.0,264.0776400985134,145.52319402761884,4.0,43019.0,15.0,0.8635615820450391,0.8181918763427349
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Fahrrad,909.0,258.0,1054.0,440.0,232.69937687926884,111.48542505637228,4.0,43019.0,15.0,0.7609513700735596,0.6268173930708848
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Fahrrad,909.0,338.0,1054.0,440.0,177.28226081590904,50.08991914547278,4.0,43019.0,15.0,0.579731587883004,0.2816263428337895
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Fahrrad,809.0,257.0,1054.0,440.0,305.80058861944656,177.85949510779568,4.0,43019.0,15.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Ast,909.0,258.0,810.0,339.0,127.91403363196706,1.0,4.0,43019.0,15.0,0.41829230679195856,0.005622415600549905
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Ast,909.0,338.0,810.0,339.0,99.00505037623081,0.0,4.0,43019.0,15.0,0.3237568993022365,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Ast,809.0,257.0,810.0,339.0,82.00609733428362,2.0,4.0,43019.0,15.0,0.268168539846521,0.01124483120109981
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Laub,909.0,338.0,909.0,258.0,80.0,0.0,4.0,43019.0,15.0,0.2616083911452374,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Laub,809.0,257.0,909.0,258.0,100.00499987500625,0.0,4.0,43019.0,15.0,0.3270268390472506,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Erde,809.0,257.0,909.0,338.0,128.68954891520912,1.0,4.0,43019.0,15.0,0.4208283231114273,0.005622415600549905
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Lehrer,Physik,570.0,244.0,637.0,185.0,89.27485648266257,0.0,5.0,34558.0,13.0,0.26941272371690256,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Physik,590.0,439.0,637.0,185.0,258.3118270617898,174.0,5.0,34558.0,13.0,0.7795307171456652,0.8555250571511707
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Physik,846.0,295.0,637.0,185.0,236.18001608942276,113.05308487608819,5.0,34558.0,13.0,0.7127415705732371,0.555860614366273
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Physik,843.0,225.0,637.0,185.0,209.84756372185979,106.0,5.0,34558.0,13.0,0.6332757725423158,0.5211819313679545
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Lehrer,590.0,439.0,570.0,244.0,196.02295783912658,114.99999999999999,5.0,34558.0,13.0,0.5915560221901752,0.5654332274274978
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Lehrer,846.0,295.0,570.0,244.0,280.6724069088374,176.0,5.0,34558.0,13.0,0.8470102400240054,0.8653586784977358
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Lehrer,843.0,225.0,570.0,244.0,273.6603734558586,173.0,5.0,34558.0,13.0,0.8258493991580452,0.850608246477888
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Infrastruktur,846.0,295.0,590.0,439.0,293.7209560109731,168.61791126686393,5.0,34558.0,13.0,0.8863880143791267,0.8290623458235332
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Infrastruktur,843.0,225.0,590.0,439.0,331.36837507523256,203.38387350033435,5.0,34558.0,13.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Baum,843.0,225.0,846.0,295.0,70.06425622241343,0.0,5.0,34558.0,13.0,0.21143917613292554,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Infrastruktur,950.0,260.0,641.0,617.0,472.15463568623363,347.0014409191985,6.0,24647.0,12.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Infrastruktur,632.0,336.0,641.0,617.0,281.1440911703463,200.99999999999997,6.0,24647.0,12.0,0.5954491810966317,0.5792483151296312
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Photosynthese,Infrastruktur,775.0,249.0,641.0,617.0,391.637587573001,290.0,6.0,24647.0,12.0,0.8294689027119082,0.8357313999382738
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Infrastruktur,886.0,392.0,641.0,617.0,332.6409475695979,205.0609665440988,6.0,24647.0,12.0,0.7045169578524516,0.5909513401468801
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Erde,632.0,336.0,950.0,260.0,326.9556544854363,218.0,6.0,24647.0,12.0,0.6924757902889932,0.6282394661604955
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Photosynthese,Erde,775.0,249.0,950.0,260.0,175.34537347760278,75.0,6.0,24647.0,12.0,0.3713727669384296,0.21613743101851912
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Erde,886.0,392.0,950.0,260.0,146.696966567138,52.0,6.0,24647.0,12.0,0.3106968681011198,0.14985528550617325
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Photosynthese,Physik,775.0,249.0,632.0,336.0,167.38578195294843,43.56604182158393,6.0,24647.0,12.0,0.35451474856255194,0.12555003145283353
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Physik,886.0,392.0,632.0,336.0,260.0999807766237,154.0,6.0,24647.0,12.0,0.5508788035059575,0.44380219169135926
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Ast,Photosynthese,886.0,392.0,775.0,249.0,181.02486017119307,63.953107821277925,6.0,24647.0,12.0,0.38340163685587875,0.18430213906855164
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Photosynthese,704.0,231.0,527.0,339.0,207.3475343475297,81.93289937503738,7.0,42684.0,12.0,0.4856540142890933,0.2552426771808018
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Photosynthese,450.0,424.0,527.0,339.0,114.69088891450794,5.0,7.0,42684.0,12.0,0.268631555127913,0.01557632398753894
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Photosynthese,605.0,468.0,527.0,339.0,150.74813431681335,49.0,7.0,42684.0,12.0,0.35308563860153785,0.1526479750778816
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Photosynthese,871.0,353.0,527.0,339.0,344.28476585524373,244.0,7.0,42684.0,12.0,0.8063914486484065,0.7601246105919003
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Schule,450.0,424.0,704.0,231.0,319.00626953086675,191.01047091717248,7.0,42684.0,12.0,0.7471835913967775,0.5950481960036526
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Schule,605.0,468.0,704.0,231.0,256.8462575160479,157.0,7.0,42684.0,12.0,0.6015910264393505,0.48909657320872274
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Schule,871.0,353.0,704.0,231.0,206.81634364817495,79.07591289387686,7.0,42684.0,12.0,0.4844098475990652,0.2463424077690868
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Laub,605.0,468.0,450.0,424.0,161.1241757155021,55.0,7.0,42684.0,12.0,0.3773886339255961,0.17133956386292834
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Laub,871.0,353.0,450.0,424.0,426.9449613240564,321.0,7.0,42684.0,12.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Infrastruktur,Erde,871.0,353.0,605.0,468.0,289.79475495598604,169.64963896218583,7.0,42684.0,12.0,0.678763731178053,0.5285035481688032
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Lehrer,220.0,310.0,687.0,512.0,508.81529065074295,386.74668712220404,8.0,38022.0,12.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Fahrrad,Lehrer,623.0,325.0,687.0,512.0,197.6486782146544,107.0,8.0,38022.0,12.0,0.3884487786557556,0.27666688187089805
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Lehrer,507.0,529.0,687.0,512.0,180.8009955724802,80.0,8.0,38022.0,12.0,0.3553371899284847,0.20685374345487706
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Lehrer,422.0,205.0,687.0,512.0,405.55394215813016,280.6314308839977,8.0,38022.0,12.0,0.7970553354232968,0.7256207751181691
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Fahrrad,Baum,623.0,325.0,220.0,310.0,403.2790597092787,303.0,8.0,38022.0,12.0,0.7925843957902877,0.7834585533353469
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Baum,507.0,529.0,220.0,310.0,361.01246515875323,233.00214591286493,8.0,38022.0,12.0,0.7095157551123137,0.6024670764386949
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Baum,422.0,205.0,220.0,310.0,227.65983396286663,105.01904589168576,8.0,38022.0,12.0,0.4474311958504705,0.2715447847094341
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Fahrrad,507.0,529.0,623.0,325.0,234.67424230196207,125.02799686470227,8.0,38022.0,12.0,0.4612169614671532,0.32328136485160375
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Fahrrad,422.0,205.0,623.0,325.0,234.09613409879285,108.63240768757728,8.0,38022.0,12.0,0.46008077665944064,0.2808877523836466
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Physik,422.0,205.0,507.0,529.0,334.96417718914364,244.0,8.0,38022.0,12.0,0.6583217590822504,0.6309039175373751
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Fahrrad,589.0,241.0,779.0,632.0,434.7194497604173,323.76071410842917,9.0,19068.0,12.0,0.951018407130575,0.8587817350356212
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Lehrer,Fahrrad,579.0,698.0,779.0,632.0,210.6086417980041,100.0,9.0,19068.0,12.0,0.46074012828516653,0.26525198938992045
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Fahrrad,647.0,323.0,779.0,632.0,336.0133925902359,231.22499864850255,9.0,19068.0,12.0,0.7350831014619196,0.6133289088819697
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Fahrrad,492.0,667.0,779.0,632.0,289.1262699928874,187.0,9.0,19068.0,12.0,0.6325100128365059,0.4960212201591512
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Lehrer,Laub,579.0,698.0,589.0,241.0,457.10939609682055,377.0,9.0,19068.0,12.0,1.0,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Laub,647.0,323.0,589.0,241.0,100.43903623591775,2.0,9.0,19068.0,12.0,0.2197264748735196,0.005305039787798408
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Laub,492.0,667.0,589.0,241.0,436.90387958909224,346.0,9.0,19068.0,12.0,0.9557971971692996,0.9177718832891246
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Erde,Lehrer,647.0,323.0,579.0,698.0,381.1154680670938,295.0,9.0,19068.0,12.0,0.8337511136751378,0.7824933687002652
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Lehrer,492.0,667.0,579.0,698.0,92.35799911215054,0.0,9.0,19068.0,12.0,0.20204791216452736,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Schule,Erde,492.0,667.0,647.0,323.0,377.30756684699554,269.6683147868878,9.0,19068.0,12.0,0.8254207200043594,0.7153005697264928
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Photosynthese,Infrastruktur,837.0,274.0,842.0,506.0,232.0538730553748,152.0,10.0,14277.0,7.0,0.7647763808001626,0.7004608294930875
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Infrastruktur,1035.0,392.0,842.0,506.0,224.1539649437413,99.02019995940222,10.0,14277.0,7.0,0.7387407751249787,0.45631428552719916
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Infrastruktur,753.0,280.0,842.0,506.0,242.89298054904756,146.0,10.0,14277.0,7.0,0.8004986606784082,0.6728110599078341
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Infrastruktur,801.0,209.0,842.0,506.0,299.81661061388843,217.0,10.0,14277.0,7.0,0.9881009928860154,1.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Physik,Photosynthese,1035.0,392.0,837.0,274.0,230.4951192541829,105.1094667477673,10.0,14277.0,7.0,0.7596392198687889,0.48437542280077095
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Photosynthese,753.0,280.0,837.0,274.0,84.2140130857092,0.0,10.0,14277.0,7.0,0.27754282784574485,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Photosynthese,801.0,209.0,837.0,274.0,74.30343195303969,0.0,10.0,14277.0,7.0,0.24488067801616326,0.0
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Laub,Physik,753.0,280.0,1035.0,392.0,303.42709173704316,184.79177470872452,10.0,14277.0,7.0,1.0,0.8515749986577167
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Physik,801.0,209.0,1035.0,392.0,297.0605998782067,169.01183390520322,10.0,14277.0,7.0,0.9790180506875971,0.7788563774433328
81fe4f74-6c76-4f7b-bfce-0ea0c21151b3,Baum,Laub,801.0,209.0,753.0,280.0,85.70297544426332,0.0,10.0,14277.0,7.0,0.28244997819290135,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Infrastruktur,499.0,63.0,425.0,34.0,79.47955712005447,0.0,0.0,18813.0,6.0,0.19719000011528295,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Infrastruktur,309.0,334.0,425.0,34.0,321.645767887594,220.5810508633958,0.0,18813.0,6.0,0.7980080828964673,0.7991962146519671
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Infrastruktur,381.0,336.0,425.0,34.0,305.1884663613617,222.00000000000003,0.0,18813.0,6.0,0.757177265420307,0.8043372672234324
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Infrastruktur,596.0,51.0,425.0,34.0,171.8429515575195,71.0,0.0,18813.0,6.0,0.4263449982019051,0.2572429998777644
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Fahrrad,309.0,334.0,499.0,63.0,330.96978714076005,211.14213222377006,0.0,18813.0,6.0,0.8211411176569591,0.7649976830116928
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Fahrrad,381.0,336.0,499.0,63.0,297.4104907362886,193.83756085960223,0.0,18813.0,6.0,0.7378799886112767,0.7023007837255324
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Fahrrad,596.0,51.0,499.0,63.0,97.73944955850733,0.0,0.0,18813.0,6.0,0.2424930732892406,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Erde,381.0,336.0,309.0,334.0,72.02777242147643,0.0,0.0,18813.0,6.0,0.17870200799735883,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Erde,596.0,51.0,309.0,334.0,403.0607894598531,276.0036231646244,0.0,18813.0,6.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Photosynthese,596.0,51.0,381.0,336.0,357.0014005574768,235.05318547086316,0.0,18813.0,6.0,0.8857259497652921,0.8516307966387237
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Physik,528.0,44.0,271.0,292.0,357.1456285606755,229.94129685639334,1.0,21190.0,6.0,0.740806617570109,0.6019405676868935
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Physik,627.0,48.0,271.0,292.0,431.59240030380516,304.0263146505578,1.0,21190.0,6.0,0.8952272705298087,0.7958804048443922
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Physik,323.0,360.0,271.0,292.0,85.60373823613078,0.0,1.0,21190.0,6.0,0.17756290628457555,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Physik,753.0,302.0,271.0,292.0,482.1037232795449,382.0,1.0,21190.0,6.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Laub,627.0,48.0,528.0,44.0,99.08077512817509,0.0,1.0,21190.0,6.0,0.2055175480790131,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Laub,323.0,360.0,528.0,44.0,376.670943928517,258.30408436569485,1.0,21190.0,6.0,0.7813068552264771,0.676188702527997
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Laub,753.0,302.0,528.0,44.0,342.32878932394806,217.50632174720806,1.0,21190.0,6.0,0.7100729009003127,0.569388276825152
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Photosynthese,323.0,360.0,627.0,48.0,435.6145084819834,308.93364983439403,1.0,21190.0,6.0,0.9035700979836553,0.8087268320272095
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Photosynthese,753.0,302.0,627.0,48.0,283.53483031190365,175.93180496999398,1.0,21190.0,6.0,0.5881199763053846,0.46055446327223554
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Lehrer,753.0,302.0,323.0,360.0,433.8939962709786,330.0,1.0,21190.0,6.0,0.9000013385488579,0.8638743455497382
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Photosynthese,393.0,154.0,581.0,32.0,224.11604137142882,97.50897394599124,2.0,17546.0,5.0,0.5508615456917739,0.33820604803475846
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Photosynthese,680.0,22.0,581.0,32.0,99.50376877284599,0.0,2.0,17546.0,5.0,0.24457330021069412,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Photosynthese,603.0,346.0,581.0,32.0,314.7697571241558,234.0,2.0,17546.0,5.0,0.7736820349198873,0.8116198134129485
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Photosynthese,775.0,14.0,581.0,32.0,194.83326204732086,94.0,2.0,17546.0,5.0,0.47888652336887094,0.3260353096616118
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Schule,680.0,22.0,393.0,154.0,315.90030072793536,194.09533739891847,2.0,17546.0,5.0,0.7764608319807271,0.673212057795015
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Schule,603.0,346.0,393.0,154.0,284.541736833105,156.98407562552325,2.0,17546.0,5.0,0.6993836764497143,0.5444931032820145
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Schule,775.0,14.0,393.0,154.0,406.8464083656141,288.3123306416151,2.0,17546.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Baum,603.0,346.0,680.0,22.0,333.02402315748935,244.0,2.0,17546.0,5.0,0.8185497433670744,0.8463044208237583
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Baum,775.0,14.0,680.0,22.0,95.33624704172071,0.0,2.0,17546.0,5.0,0.23432982344542766,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Erde,775.0,14.0,603.0,346.0,373.9090798576574,262.08395601409865,2.0,17546.0,5.0,0.9190423515343966,0.9090279123020947
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Infrastruktur,392.0,325.0,149.0,244.0,256.1444904736387,143.0034964607509,3.0,17300.0,5.0,0.5925683723333124,0.46036839709367006
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Infrastruktur,384.0,42.0,149.0,244.0,309.88546271162835,181.95878654244757,3.0,17300.0,5.0,0.7168935154889978,0.585776410863122
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Infrastruktur,464.0,58.0,149.0,244.0,365.8155272811694,239.71024175032656,3.0,17300.0,5.0,0.8462829365348543,0.7716945563762652
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Infrastruktur,546.0,73.0,149.0,244.0,432.26149493101974,310.6283953536766,3.0,17300.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Lehrer,384.0,42.0,392.0,325.0,283.1130516242584,202.99999999999997,3.0,17300.0,5.0,0.6549578321090976,0.6535139833847687
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Lehrer,464.0,58.0,392.0,325.0,276.5375200583096,187.0,3.0,17300.0,5.0,0.6397459021938547,0.6020054920835063
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Lehrer,546.0,73.0,392.0,325.0,295.3303235362058,180.27756377319946,3.0,17300.0,5.0,0.6832214458133371,0.5803640828390407
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Photosynthese,464.0,58.0,384.0,42.0,81.58431221748455,0.0,3.0,17300.0,5.0,0.1887383289379124,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Photosynthese,546.0,73.0,384.0,42.0,164.93938280471406,62.0,3.0,17300.0,5.0,0.3815731559227478,0.19959540379239246
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Laub,546.0,73.0,464.0,58.0,83.3606621854697,0.0,3.0,17300.0,5.0,0.192847762669151,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Fahrrad,423.0,269.0,193.0,113.0,277.91365565585295,150.58552387264854,4.0,18339.0,5.0,0.6220359371034266,0.4390248509406663
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Fahrrad,550.0,51.0,193.0,113.0,362.3437594329451,257.0,4.0,18339.0,5.0,0.8110103097328812,0.749271137026239
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Fahrrad,482.0,308.0,193.0,113.0,348.63447907514825,221.23742902140225,4.0,18339.0,5.0,0.7803257252195683,0.6450070816950503
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Fahrrad,636.0,55.0,193.0,113.0,446.7807068350199,343.0,4.0,18339.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Physik,550.0,51.0,423.0,269.0,252.29546171106605,140.61649974309557,4.0,18339.0,5.0,0.5646964111282221,0.4099606406504244
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Physik,482.0,308.0,423.0,269.0,70.7248188403477,0.0,4.0,18339.0,5.0,0.15829873080545495,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Physik,636.0,55.0,423.0,269.0,301.93542355940946,175.28548142958104,4.0,18339.0,5.0,0.6758022872077675,0.5110363890075249
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Photosynthese,482.0,308.0,550.0,51.0,265.84393918237066,177.0,4.0,18339.0,5.0,0.5950210810703993,0.5160349854227405
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Photosynthese,636.0,55.0,550.0,51.0,86.09297300012354,0.0,4.0,18339.0,5.0,0.192696263923309,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Baum,Erde,636.0,55.0,482.0,308.0,296.1840643923977,181.23189564753773,4.0,18339.0,5.0,0.6629293965949338,0.5283728736079817
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Physik,442.0,39.0,643.0,212.0,265.1980392084376,137.2953021774598,5.0,41142.0,6.0,0.7215077940433549,0.5596017646180341
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Physik,298.0,305.0,643.0,212.0,357.3149870912218,245.34465553584002,5.0,41142.0,6.0,0.9721246389464816,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Physik,358.0,35.0,643.0,212.0,335.49068541466244,208.88752954640447,5.0,41142.0,6.0,0.9127486201561811,0.8514044420090908
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Physik,632.0,280.0,643.0,212.0,68.8839603971781,0.0,5.0,41142.0,6.0,0.18740830233693717,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Ast,298.0,305.0,442.0,39.0,302.47644536393244,191.1334612253961,5.0,41142.0,6.0,0.822928832716885,0.7790406553097925
